Intervention_ID,Tag,Misinfo,Misinfo_Answer,Trust,TrustScore,Child,Gender,Race,BreastCancer,Familiarity,General,Correct,CorrectUnsure,Adherence,AdherenceUnsure ,Unsure,Participant_ID
Baseline,papsmear,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,6104b1c50f6057c1d8a6e3a6
Baseline,papsmear_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,6104b1c50f6057c1d8a6e3a6
Baseline,mammogram,False,False,True,5,False,Female,White,True,True,False,1,1,1,1,0,6104b1c50f6057c1d8a6e3a6
Baseline,IUD,False,False,True,4,False,Female,White,True,True,True,1,1,1,1,0,6104b1c50f6057c1d8a6e3a6
Baseline,IUD_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,6104b1c50f6057c1d8a6e3a6
Baseline,breastfeed,False,False,True,4,False,Female,White,True,True,True,1,1,1,1,0,6104b1c50f6057c1d8a6e3a6
Baseline,breastfeed_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,6104b1c50f6057c1d8a6e3a6
Baseline,lung,True,True,True,4,False,Female,White,True,True,False,0,0,0,0,0,6104b1c50f6057c1d8a6e3a6
Baseline,lung_2,True,True,True,4,False,Female,White,True,True,False,0,0,0,0,0,6104b1c50f6057c1d8a6e3a6
Baseline,rsv,True,True,True,4,True,Female,White,True,True,False,0,0,1,1,0,5c0fa46ebeb54500011921dc
Baseline,cosleep,False,False,True,4,True,Female,White,True,True,True,0,0,0,0,0,5c0fa46ebeb54500011921dc
Baseline,hrt,True,False,False,3,True,Female,White,True,True,False,1,1,1,1,0,5c0fa46ebeb54500011921dc
Baseline,rsv_2,True,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,5c0fa46ebeb54500011921dc
Baseline,texas,True,True,False,2,True,Female,White,True,True,False,0,1,0,1,1,5c0fa46ebeb54500011921dc
Baseline,formula_2,True,True,False,2,True,Female,White,True,True,False,1,1,0,0,0,5c0fa46ebeb54500011921dc
Baseline,cosleep_2,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,5c0fa46ebeb54500011921dc
Baseline,formula,True,True,False,2,True,Female,White,True,True,False,1,1,0,0,0,5c0fa46ebeb54500011921dc
Baseline,hrt_2,True,True,False,3,True,Female,White,True,True,False,0,0,0,0,0,5c0fa46ebeb54500011921dc
Baseline,papsmear,False,False,False,2,True,Female,White,True,True,False,0,0,0,0,0,5c0fa46ebeb54500011921dc
Baseline,papsmear_2,False,False,False,2,True,Female,White,True,True,False,1,1,1,1,0,5c0fa46ebeb54500011921dc
Baseline,mammogram,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,5c0fa46ebeb54500011921dc
Baseline,IUD,False,False,True,4,True,Female,White,True,True,True,1,1,1,1,0,5c0fa46ebeb54500011921dc
Baseline,IUD_2,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,5c0fa46ebeb54500011921dc
Baseline,breastfeed,False,False,True,4,True,Female,White,True,True,True,0,0,0,0,0,5c0fa46ebeb54500011921dc
Baseline,breastfeed_2,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,5c0fa46ebeb54500011921dc
Baseline,lung,True,True,True,4,True,Female,White,True,True,False,0,0,1,1,0,5c0fa46ebeb54500011921dc
Baseline,lung_2,True,True,True,4,True,Female,White,True,True,False,0,1,0,1,1,5c0fa46ebeb54500011921dc
Baseline,rsv,True,True,False,3,False,Male,Other,False,True,False,0,1,0,1,1,5fd53e2d08163d37f7cb72f6
Baseline,cosleep,False,False,False,3,False,Male,Other,False,True,True,1,1,1,1,0,5fd53e2d08163d37f7cb72f6
Baseline,hrt,True,False,False,3,False,Male,Other,False,True,False,1,1,1,1,0,5fd53e2d08163d37f7cb72f6
Baseline,rsv_2,True,False,False,3,False,Male,Other,False,True,False,0,1,0,1,1,5fd53e2d08163d37f7cb72f6
Baseline,texas,True,True,True,4,False,Male,Other,False,True,False,0,1,0,1,1,5fd53e2d08163d37f7cb72f6
Baseline,formula_2,True,True,False,3,False,Male,Other,False,True,False,0,1,0,1,1,5fd53e2d08163d37f7cb72f6
Baseline,cosleep_2,False,False,False,3,False,Male,Other,False,True,False,0,1,0,1,1,5fd53e2d08163d37f7cb72f6
Baseline,formula,True,True,False,3,False,Male,Other,False,True,False,0,1,0,1,1,5fd53e2d08163d37f7cb72f6
Baseline,hrt_2,True,True,False,3,False,Male,Other,False,True,False,0,0,1,1,0,5fd53e2d08163d37f7cb72f6
Baseline,papsmear,False,False,False,3,False,Male,Other,False,True,False,1,1,1,1,0,5fd53e2d08163d37f7cb72f6
Baseline,papsmear_2,False,False,False,3,False,Male,Other,False,True,False,1,1,1,1,0,5fd53e2d08163d37f7cb72f6
Baseline,mammogram,False,False,False,3,False,Male,Other,False,True,False,1,1,1,1,0,5fd53e2d08163d37f7cb72f6
Baseline,IUD,False,False,False,3,False,Male,Other,False,True,True,0,1,0,1,1,5fd53e2d08163d37f7cb72f6
Baseline,IUD_2,False,False,False,3,False,Male,Other,False,True,False,0,1,0,1,1,5fd53e2d08163d37f7cb72f6
Baseline,breastfeed,False,False,False,2,False,Male,Other,False,True,True,0,0,0,0,0,5fd53e2d08163d37f7cb72f6
Baseline,breastfeed_2,False,False,False,2,False,Male,Other,False,True,False,0,1,0,1,1,5fd53e2d08163d37f7cb72f6
Baseline,lung,True,True,True,4,False,Male,Other,False,True,False,0,0,1,1,0,5fd53e2d08163d37f7cb72f6
Baseline,lung_2,True,True,True,4,False,Male,Other,False,True,False,1,1,0,0,0,5fd53e2d08163d37f7cb72f6
Baseline,rsv,True,True,True,4,False,Female,White,True,False,False,0,0,1,1,0,5c02adedc776820001bd6db8
Baseline,cosleep,False,False,True,5,False,Female,White,True,False,True,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,hrt,True,False,True,4,False,Female,White,True,False,False,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,rsv_2,True,False,True,4,False,Female,White,True,False,False,0,0,0,0,0,5c02adedc776820001bd6db8
Baseline,texas,True,True,False,3,False,Female,White,True,False,False,0,0,1,1,0,5c02adedc776820001bd6db8
Baseline,formula_2,True,True,False,2,False,Female,White,True,False,False,0,1,0,1,1,5c02adedc776820001bd6db8
Baseline,cosleep_2,False,False,True,5,False,Female,White,True,False,False,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,formula,True,True,False,2,False,Female,White,True,False,False,0,0,0,0,0,5c02adedc776820001bd6db8
Baseline,hrt_2,True,True,True,4,False,Female,White,True,False,False,0,0,0,0,0,5c02adedc776820001bd6db8
Baseline,papsmear,False,False,True,4,False,Female,White,True,False,False,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,papsmear_2,False,False,True,4,False,Female,White,True,False,False,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,mammogram,False,False,True,4,False,Female,White,True,False,False,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,IUD,False,False,True,5,False,Female,White,True,False,True,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,IUD_2,False,False,True,5,False,Female,White,True,False,False,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,breastfeed,False,False,True,5,False,Female,White,True,False,True,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,breastfeed_2,False,False,True,5,False,Female,White,True,False,False,1,1,1,1,0,5c02adedc776820001bd6db8
Baseline,lung,True,True,False,2,False,Female,White,True,False,False,0,0,1,1,0,5c02adedc776820001bd6db8
Baseline,lung_2,True,True,False,2,False,Female,White,True,False,False,0,0,1,1,0,5c02adedc776820001bd6db8
Baseline,rsv,True,True,True,4,False,Other,White,False,True,False,0,0,1,1,0,56e32190e414dc000c8b40ae
Baseline,cosleep,False,False,True,4,False,Other,White,False,True,True,0,0,0,0,0,56e32190e414dc000c8b40ae
Baseline,hrt,True,False,True,4,False,Other,White,False,True,False,1,1,1,1,0,56e32190e414dc000c8b40ae
Baseline,rsv_2,True,False,True,4,False,Other,White,False,True,False,0,1,0,1,1,56e32190e414dc000c8b40ae
Baseline,texas,True,True,True,4,False,Other,White,False,True,False,0,0,1,1,0,56e32190e414dc000c8b40ae
Baseline,formula_2,True,True,False,1,False,Other,White,False,True,False,0,1,0,1,1,56e32190e414dc000c8b40ae
Baseline,cosleep_2,False,False,True,4,False,Other,White,False,True,False,1,1,1,1,0,56e32190e414dc000c8b40ae
Baseline,formula,True,True,False,1,False,Other,White,False,True,False,1,1,0,0,0,56e32190e414dc000c8b40ae
Baseline,hrt_2,True,True,True,4,False,Other,White,False,True,False,0,0,0,0,0,56e32190e414dc000c8b40ae
Baseline,papsmear,False,False,True,4,False,Other,White,False,True,False,0,0,0,0,0,56e32190e414dc000c8b40ae
Baseline,papsmear_2,False,False,True,4,False,Other,White,False,True,False,1,1,1,1,0,56e32190e414dc000c8b40ae
Baseline,mammogram,False,False,True,4,False,Other,White,False,True,False,1,1,1,1,0,56e32190e414dc000c8b40ae
Baseline,IUD,False,False,True,5,False,Other,White,False,True,True,1,1,1,1,0,56e32190e414dc000c8b40ae
Baseline,IUD_2,False,False,True,5,False,Other,White,False,True,False,1,1,1,1,0,56e32190e414dc000c8b40ae
Baseline,breastfeed,False,False,False,2,False,Other,White,False,True,True,1,1,1,1,0,56e32190e414dc000c8b40ae
Baseline,breastfeed_2,False,False,False,2,False,Other,White,False,True,False,1,1,1,1,0,56e32190e414dc000c8b40ae
Baseline,lung,True,True,True,4,False,Other,White,False,True,False,0,0,0,0,0,56e32190e414dc000c8b40ae
Baseline,lung_2,True,True,True,4,False,Other,White,False,True,False,1,1,0,0,0,56e32190e414dc000c8b40ae
Baseline,rsv,True,True,True,4,False,Female,White,True,True,False,0,0,1,1,0,63d45eb3b02798ba45f00225
Baseline,cosleep,False,False,True,4,False,Female,White,True,True,True,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,hrt,True,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,rsv_2,True,False,True,4,False,Female,White,True,True,False,0,1,0,1,1,63d45eb3b02798ba45f00225
Baseline,texas,True,True,False,3,False,Female,White,True,True,False,0,0,1,1,0,63d45eb3b02798ba45f00225
Baseline,formula_2,True,True,False,3,False,Female,White,True,True,False,0,0,1,1,0,63d45eb3b02798ba45f00225
Baseline,cosleep_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,formula,True,True,False,3,False,Female,White,True,True,False,0,0,0,0,0,63d45eb3b02798ba45f00225
Baseline,hrt_2,True,True,True,4,False,Female,White,True,True,False,0,0,1,1,0,63d45eb3b02798ba45f00225
Baseline,papsmear,False,False,True,5,False,Female,White,True,True,False,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,papsmear_2,False,False,True,5,False,Female,White,True,True,False,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,mammogram,False,False,True,5,False,Female,White,True,True,False,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,IUD,False,False,False,3,False,Female,White,True,True,True,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,IUD_2,False,False,False,3,False,Female,White,True,True,False,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,breastfeed,False,False,True,5,False,Female,White,True,True,True,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,breastfeed_2,False,False,True,5,False,Female,White,True,True,False,1,1,1,1,0,63d45eb3b02798ba45f00225
Baseline,lung,True,True,True,5,False,Female,White,True,True,False,0,0,1,1,0,63d45eb3b02798ba45f00225
Baseline,lung_2,True,True,True,5,False,Female,White,True,True,False,1,1,0,0,0,63d45eb3b02798ba45f00225
Baseline,rsv,True,True,True,4,True,Female,Black,True,True,False,0,1,0,1,1,63fcb3abff7248e2177ddb48
Baseline,cosleep,False,False,True,5,True,Female,Black,True,True,True,0,0,0,0,0,63fcb3abff7248e2177ddb48
Baseline,hrt,True,False,True,4,True,Female,Black,True,True,False,0,0,0,0,0,63fcb3abff7248e2177ddb48
Baseline,rsv_2,True,False,True,4,True,Female,Black,True,True,False,1,1,1,1,0,63fcb3abff7248e2177ddb48
Baseline,texas,True,True,True,5,True,Female,Black,True,True,False,0,0,1,1,0,63fcb3abff7248e2177ddb48
Baseline,formula_2,True,True,True,5,True,Female,Black,True,True,False,0,0,1,1,0,63fcb3abff7248e2177ddb48
Baseline,cosleep_2,False,False,True,5,True,Female,Black,True,True,False,1,1,1,1,0,63fcb3abff7248e2177ddb48
Baseline,formula,True,True,True,5,True,Female,Black,True,True,False,0,0,1,1,0,63fcb3abff7248e2177ddb48
Baseline,hrt_2,True,True,True,4,True,Female,Black,True,True,False,0,1,0,1,1,63fcb3abff7248e2177ddb48
Baseline,papsmear,False,False,True,5,True,Female,Black,True,True,False,1,1,1,1,0,63fcb3abff7248e2177ddb48
Baseline,papsmear_2,False,False,True,5,True,Female,Black,True,True,False,1,1,1,1,0,63fcb3abff7248e2177ddb48
Baseline,mammogram,False,False,True,5,True,Female,Black,True,True,False,1,1,1,1,0,63fcb3abff7248e2177ddb48
Baseline,IUD,False,False,True,5,True,Female,Black,True,True,True,1,1,1,1,0,63fcb3abff7248e2177ddb48
Baseline,IUD_2,False,False,True,5,True,Female,Black,True,True,False,1,1,1,1,0,63fcb3abff7248e2177ddb48
Baseline,breastfeed,False,False,True,5,True,Female,Black,True,True,True,1,1,1,1,0,63fcb3abff7248e2177ddb48
Baseline,breastfeed_2,False,False,True,5,True,Female,Black,True,True,False,1,1,1,1,0,63fcb3abff7248e2177ddb48
Baseline,lung,True,True,True,5,True,Female,Black,True,True,False,0,0,1,1,0,63fcb3abff7248e2177ddb48
Baseline,lung_2,True,True,True,5,True,Female,Black,True,True,False,0,0,1,1,0,63fcb3abff7248e2177ddb48
Baseline,rsv,True,True,False,2,False,Male,White,True,True,False,0,1,0,1,1,657716a0c33eb765c86bfcc5
Baseline,cosleep,False,False,False,2,False,Male,White,True,True,True,0,0,0,0,0,657716a0c33eb765c86bfcc5
Baseline,hrt,True,False,False,3,False,Male,White,True,True,False,1,1,1,1,0,657716a0c33eb765c86bfcc5
Baseline,rsv_2,True,False,False,2,False,Male,White,True,True,False,0,0,0,0,0,657716a0c33eb765c86bfcc5
Baseline,texas,True,True,True,4,False,Male,White,True,True,False,0,0,1,1,0,657716a0c33eb765c86bfcc5
Baseline,formula_2,True,True,False,2,False,Male,White,True,True,False,0,0,0,0,0,657716a0c33eb765c86bfcc5
Baseline,cosleep_2,False,False,False,2,False,Male,White,True,True,False,0,0,0,0,0,657716a0c33eb765c86bfcc5
Baseline,formula,True,True,False,2,False,Male,White,True,True,False,0,0,1,1,0,657716a0c33eb765c86bfcc5
Baseline,hrt_2,True,True,False,3,False,Male,White,True,True,False,0,0,1,1,0,657716a0c33eb765c86bfcc5
Baseline,papsmear,False,False,False,3,False,Male,White,True,True,False,1,1,1,1,0,657716a0c33eb765c86bfcc5
Baseline,papsmear_2,False,False,False,3,False,Male,White,True,True,False,1,1,1,1,0,657716a0c33eb765c86bfcc5
Baseline,mammogram,False,False,True,4,False,Male,White,True,True,False,1,1,1,1,0,657716a0c33eb765c86bfcc5
Baseline,IUD,False,False,True,4,False,Male,White,True,True,True,1,1,1,1,0,657716a0c33eb765c86bfcc5
Baseline,IUD_2,False,False,True,4,False,Male,White,True,True,False,1,1,1,1,0,657716a0c33eb765c86bfcc5
Baseline,breastfeed,False,False,False,3,False,Male,White,True,True,True,1,1,1,1,0,657716a0c33eb765c86bfcc5
Baseline,breastfeed_2,False,False,False,3,False,Male,White,True,True,False,1,1,1,1,0,657716a0c33eb765c86bfcc5
Baseline,lung,True,True,False,3,False,Male,White,True,True,False,0,0,1,1,0,657716a0c33eb765c86bfcc5
Baseline,lung_2,True,True,False,3,False,Male,White,True,True,False,0,1,0,1,1,657716a0c33eb765c86bfcc5
Baseline,rsv,True,True,False,3,True,Female,White,False,True,False,0,0,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,cosleep,False,False,True,4,True,Female,White,False,True,True,1,1,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,hrt,True,False,False,3,True,Female,White,False,True,False,0,1,0,1,1,5f4ff67ab2c26c14b484ab03
Baseline,rsv_2,True,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,texas,True,True,False,2,True,Female,White,False,True,False,0,0,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,formula_2,True,True,False,3,True,Female,White,False,True,False,0,1,0,1,1,5f4ff67ab2c26c14b484ab03
Baseline,cosleep_2,False,False,True,4,True,Female,White,False,True,False,0,0,0,0,0,5f4ff67ab2c26c14b484ab03
Baseline,formula,True,True,False,3,True,Female,White,False,True,False,0,0,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,hrt_2,True,True,False,3,True,Female,White,False,True,False,0,1,0,1,1,5f4ff67ab2c26c14b484ab03
Baseline,papsmear,False,False,True,4,True,Female,White,False,True,False,1,1,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,papsmear_2,False,False,True,4,True,Female,White,False,True,False,1,1,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,mammogram,False,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,IUD,False,False,False,3,True,Female,White,False,True,True,1,1,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,IUD_2,False,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,breastfeed,False,False,True,4,True,Female,White,False,True,True,1,1,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,breastfeed_2,False,False,True,4,True,Female,White,False,True,False,1,1,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,lung,True,True,False,2,True,Female,White,False,True,False,0,0,0,0,0,5f4ff67ab2c26c14b484ab03
Baseline,lung_2,True,True,False,2,True,Female,White,False,True,False,0,0,1,1,0,5f4ff67ab2c26c14b484ab03
Baseline,rsv,True,True,True,4,False,Other,White,False,True,False,0,0,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,cosleep,False,False,True,5,False,Other,White,False,True,True,0,1,0,1,1,614e6f9a7f6198ef0fb95caa
Baseline,hrt,True,False,True,5,False,Other,White,False,True,False,1,1,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,rsv_2,True,False,True,4,False,Other,White,False,True,False,0,1,0,1,1,614e6f9a7f6198ef0fb95caa
Baseline,texas,True,True,True,5,False,Other,White,False,True,False,0,0,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,formula_2,True,True,True,4,False,Other,White,False,True,False,0,1,0,1,1,614e6f9a7f6198ef0fb95caa
Baseline,cosleep_2,False,False,True,5,False,Other,White,False,True,False,0,0,0,0,0,614e6f9a7f6198ef0fb95caa
Baseline,formula,True,True,True,4,False,Other,White,False,True,False,0,0,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,hrt_2,True,True,True,5,False,Other,White,False,True,False,0,0,0,0,0,614e6f9a7f6198ef0fb95caa
Baseline,papsmear,False,False,True,5,False,Other,White,False,True,False,0,1,0,1,1,614e6f9a7f6198ef0fb95caa
Baseline,papsmear_2,False,False,True,5,False,Other,White,False,True,False,1,1,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,mammogram,False,False,True,5,False,Other,White,False,True,False,1,1,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,IUD,False,False,True,4,False,Other,White,False,True,True,1,1,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,IUD_2,False,False,True,4,False,Other,White,False,True,False,1,1,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,breastfeed,False,False,True,5,False,Other,White,False,True,True,1,1,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,breastfeed_2,False,False,True,5,False,Other,White,False,True,False,1,1,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,lung,True,True,True,5,False,Other,White,False,True,False,0,0,1,1,0,614e6f9a7f6198ef0fb95caa
Baseline,lung_2,True,True,True,5,False,Other,White,False,True,False,0,1,0,1,1,614e6f9a7f6198ef0fb95caa
Baseline,rsv,True,True,True,5,True,Female,Black,False,True,False,0,0,1,1,0,620bde60a922fc3f247f6e6d
Baseline,cosleep,False,False,True,4,True,Female,Black,False,True,True,1,1,1,1,0,620bde60a922fc3f247f6e6d
Baseline,hrt,True,False,False,1,True,Female,Black,False,True,False,0,1,0,1,1,620bde60a922fc3f247f6e6d
Baseline,rsv_2,True,False,True,5,True,Female,Black,False,True,False,0,1,0,1,1,620bde60a922fc3f247f6e6d
Baseline,texas,True,True,True,4,True,Female,Black,False,True,False,0,0,1,1,0,620bde60a922fc3f247f6e6d
Baseline,formula_2,True,True,True,5,True,Female,Black,False,True,False,0,0,1,1,0,620bde60a922fc3f247f6e6d
Baseline,cosleep_2,False,False,True,4,True,Female,Black,False,True,False,0,1,0,1,1,620bde60a922fc3f247f6e6d
Baseline,formula,True,True,True,5,True,Female,Black,False,True,False,0,0,1,1,0,620bde60a922fc3f247f6e6d
Baseline,hrt_2,True,True,False,1,True,Female,Black,False,True,False,0,1,0,1,1,620bde60a922fc3f247f6e6d
Baseline,papsmear,False,False,True,5,True,Female,Black,False,True,False,0,0,0,0,0,620bde60a922fc3f247f6e6d
Baseline,papsmear_2,False,False,True,5,True,Female,Black,False,True,False,1,1,1,1,0,620bde60a922fc3f247f6e6d
Baseline,mammogram,False,False,True,5,True,Female,Black,False,True,False,1,1,1,1,0,620bde60a922fc3f247f6e6d
Baseline,IUD,False,False,False,3,True,Female,Black,False,True,True,0,1,0,1,1,620bde60a922fc3f247f6e6d
Baseline,IUD_2,False,False,False,3,True,Female,Black,False,True,False,1,1,1,1,0,620bde60a922fc3f247f6e6d
Baseline,breastfeed,False,False,True,5,True,Female,Black,False,True,True,1,1,1,1,0,620bde60a922fc3f247f6e6d
Baseline,breastfeed_2,False,False,True,5,True,Female,Black,False,True,False,1,1,1,1,0,620bde60a922fc3f247f6e6d
Baseline,lung,True,True,True,5,True,Female,Black,False,True,False,0,0,0,0,0,620bde60a922fc3f247f6e6d
Baseline,lung_2,True,True,True,5,True,Female,Black,False,True,False,0,0,1,1,0,620bde60a922fc3f247f6e6d
Baseline,rsv,True,True,True,4,True,Female,White,True,True,False,0,0,1,1,0,5f489766dbc4a2364c0f4f93
Baseline,cosleep,False,False,False,3,True,Female,White,True,True,True,1,1,1,1,0,5f489766dbc4a2364c0f4f93
Baseline,hrt,True,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,5f489766dbc4a2364c0f4f93
Baseline,rsv_2,True,False,True,4,True,Female,White,True,True,False,0,1,0,1,1,5f489766dbc4a2364c0f4f93
Baseline,texas,True,True,False,2,True,Female,White,True,True,False,0,1,0,1,1,5f489766dbc4a2364c0f4f93
Baseline,formula_2,True,True,False,3,True,Female,White,True,True,False,0,1,0,1,1,5f489766dbc4a2364c0f4f93
Baseline,cosleep_2,False,False,False,3,True,Female,White,True,True,False,1,1,1,1,0,5f489766dbc4a2364c0f4f93
Baseline,formula,True,True,False,3,True,Female,White,True,True,False,0,1,0,1,1,5f489766dbc4a2364c0f4f93
Baseline,hrt_2,True,True,True,4,True,Female,White,True,True,False,0,1,0,1,1,5f489766dbc4a2364c0f4f93
Baseline,papsmear,False,False,False,2,True,Female,White,True,True,False,1,1,1,1,0,5f489766dbc4a2364c0f4f93
